------------------------------------------------------------
------------------------------------------------------------
------------------------------------------------------------
2020-07-26 12:47:00,186 [1] - 获取-1573
2020-07-26 12:47:01,173 [1] - 获取-1633
------------------------------------------------------------
------------------------------------------------------------
2020-07-26 13:21:05,685 [1] - 获取-325
2020-07-26 13:21:07,685 [1] - 获取-783
2020-07-26 13:21:08,665 [1] - 获取-1026
------------------------------------------------------------
------------------------------------------------------------
2020-07-26 13:49:03,525 [1] - 获取-443
2020-07-26 13:49:04,507 [1] - 获取-688
2020-07-26 13:49:05,536 [1] - 获取-935
2020-07-26 13:49:06,559 [1] - 获取-1082
2020-07-26 13:49:07,521 [1] - 获取-976
2020-07-26 13:49:08,531 [1] - 获取-972
2020-07-26 13:49:09,548 [1] - 获取-983
2020-07-26 13:49:10,513 [1] - 获取-979
2020-07-26 13:49:11,557 [1] - 获取-977
2020-07-26 13:49:12,532 [1] - 获取-986
2020-07-26 13:49:13,518 [1] - 获取-978
2020-07-26 13:49:14,530 [1] - 获取-969
2020-07-26 13:49:15,526 [1] - 获取-972
2020-07-26 13:49:16,558 [1] - 获取-978
2020-07-26 13:49:17,538 [1] - 获取-971
2020-07-26 13:49:18,549 [1] - 获取-974
2020-07-26 13:49:19,571 [1] - 获取-975
2020-07-26 13:49:20,586 [1] - 获取-972
2020-07-26 13:49:21,565 [1] - 获取-970
2020-07-26 13:49:22,546 [1] - 获取-977
2020-07-26 13:49:23,524 [1] - 获取-971
2020-07-26 13:49:24,556 [1] - 获取-971
2020-07-26 13:49:25,551 [1] - 获取-972
2020-07-26 13:49:26,570 [1] - 获取-978
2020-07-26 13:49:27,567 [1] - 获取-971
2020-07-26 13:49:28,553 [1] - 获取-972
2020-07-26 13:49:29,549 [1] - 获取-975
2020-07-26 13:49:30,576 [1] - 获取-968
2020-07-26 13:49:31,572 [1] - 获取-968
2020-07-26 13:49:32,563 [1] - 获取-974
2020-07-26 13:49:33,513 [1] - 获取-969
2020-07-26 13:49:34,586 [1] - 获取-967
2020-07-26 13:49:35,523 [1] - 获取-974
2020-07-26 13:49:36,541 [1] - 获取-966
2020-07-26 13:49:37,627 [1] - 获取-967
2020-07-26 13:49:38,637 [1] - 获取-965
2020-07-26 13:49:39,787 [1] - 获取-975
2020-07-26 13:49:40,546 [1] - 获取-972
2020-07-26 13:49:41,542 [1] - 获取-973
2020-07-26 13:49:42,552 [1] - 获取-968
2020-07-26 13:49:43,528 [1] - 获取-973
2020-07-26 13:49:44,539 [1] - 获取-967
2020-07-26 13:49:45,566 [1] - 获取-970
2020-07-26 13:49:46,543 [1] - 获取-970
2020-07-26 13:49:47,556 [1] - 获取-973
2020-07-26 13:49:48,538 [1] - 获取-970
2020-07-26 13:49:49,517 [1] - 获取-970
2020-07-26 13:49:50,532 [1] - 获取-977
2020-07-26 13:49:51,513 [1] - 获取-968
2020-07-26 13:49:52,556 [1] - 获取-967
2020-07-26 13:49:53,534 [1] - 获取-968
2020-07-26 13:49:54,523 [1] - 获取-970
2020-07-26 13:49:55,530 [1] - 获取-967
2020-07-26 13:49:56,536 [1] - 获取-969
2020-07-26 13:49:57,530 [1] - 获取-968
2020-07-26 13:49:58,531 [1] - 获取-970
2020-07-26 13:49:59,544 [1] - 获取-966
2020-07-26 13:50:00,523 [1] - 获取-964
2020-07-26 13:50:01,524 [1] - 获取-974
2020-07-26 13:50:02,545 [1] - 获取-965
2020-07-26 13:50:03,700 [1] - 获取-974
2020-07-26 13:50:04,619 [1] - 获取-970
2020-07-26 13:50:05,509 [1] - 获取-970
2020-07-26 13:50:06,551 [1] - 获取-971
2020-07-26 13:50:07,557 [1] - 获取-975
2020-07-26 13:50:08,520 [1] - 获取-971
2020-07-26 13:50:09,533 [1] - 获取-966
2020-07-26 13:50:10,540 [1] - 获取-967
2020-07-26 13:50:11,777 [1] - 获取-963
2020-07-26 13:50:13,525 [1] - 获取-969
2020-07-26 13:50:13,744 [1] - 获取-969
2020-07-26 13:50:14,693 [1] - 获取-964
2020-07-26 13:50:15,682 [1] - 获取-970
2020-07-26 13:50:16,598 [1] - 获取-962
2020-07-26 13:50:17,599 [1] - 获取-967
2020-07-26 13:50:18,563 [1] - 获取-967
2020-07-26 13:50:19,570 [1] - 获取-965
2020-07-26 13:50:20,608 [1] - 获取-961
2020-07-26 13:50:21,574 [1] - 获取-967
2020-07-26 13:50:22,581 [1] - 获取-964
2020-07-26 13:50:23,549 [1] - 获取-968
2020-07-26 13:50:24,613 [1] - 获取-961
2020-07-26 13:50:25,562 [1] - 获取-970
2020-07-26 13:50:26,588 [1] - 获取-964
2020-07-26 13:50:27,593 [1] - 获取-962
2020-07-26 13:50:28,610 [1] - 获取-970
2020-07-26 13:50:29,591 [1] - 获取-980
2020-07-26 13:50:30,553 [1] - 获取-957
2020-07-26 13:50:31,609 [1] - 获取-968
2020-07-26 13:50:32,611 [1] - 获取-962
2020-07-26 13:50:33,592 [1] - 获取-967
2020-07-26 13:50:34,606 [1] - 获取-961
2020-07-26 13:50:35,653 [1] - 获取-966
2020-07-26 13:50:36,585 [1] - 获取-1072
2020-07-26 13:50:37,616 [1] - 获取-1025
2020-07-26 13:50:38,613 [1] - 获取-1069
2020-07-26 13:50:39,596 [1] - 获取-1058
2020-07-26 13:50:40,561 [1] - 获取-1059
2020-07-26 13:50:41,661 [1] - 获取-1059
2020-07-26 13:50:42,589 [1] - 获取-1065
2020-07-26 13:50:43,632 [1] - 获取-1060
2020-07-26 13:50:44,628 [1] - 获取-1056
2020-07-26 13:50:45,578 [1] - 获取-1060
2020-07-26 13:50:46,603 [1] - 获取-1056
2020-07-26 13:50:47,601 [1] - 获取-1062
2020-07-26 13:50:48,582 [1] - 获取-1056
2020-07-26 13:50:49,594 [1] - 获取-1059
2020-07-26 13:50:50,610 [1] - 获取-1055
2020-07-26 13:50:51,589 [1] - 获取-1062
2020-07-26 13:50:52,633 [1] - 获取-1052
2020-07-26 13:50:53,562 [1] - 获取-1060
2020-07-26 13:50:54,630 [1] - 获取-1062
2020-07-26 13:50:55,564 [1] - 获取-1060
2020-07-26 13:50:56,684 [1] - 获取-1050
2020-07-26 13:50:57,580 [1] - 获取-1061
2020-07-26 13:50:58,582 [1] - 获取-1054
2020-07-26 13:50:59,609 [1] - 获取-1059
2020-07-26 13:51:00,572 [1] - 获取-1062
2020-07-26 13:51:01,596 [1] - 获取-1054
2020-07-26 13:51:02,577 [1] - 获取-1052
2020-07-26 13:51:03,575 [1] - 获取-1057
2020-07-26 13:51:04,632 [1] - 获取-1056
2020-07-26 13:51:05,613 [1] - 获取-1056
2020-07-26 13:51:06,608 [1] - 获取-1056
2020-07-26 13:51:07,634 [1] - 获取-1056
2020-07-26 13:51:08,598 [1] - 获取-1056
2020-07-26 13:51:09,594 [1] - 获取-1053
2020-07-26 13:51:11,578 [1] - 获取-1060
2020-07-26 13:51:11,812 [1] - 获取-1060
2020-07-26 13:51:12,615 [1] - 获取-1053
2020-07-26 13:51:13,616 [1] - 获取-1058
2020-07-26 13:51:14,705 [1] - 获取-1058
2020-07-26 13:51:15,607 [1] - 获取-1050
2020-07-26 13:51:16,616 [1] - 获取-1059
2020-07-26 13:51:17,607 [1] - 获取-1053
2020-07-26 13:51:18,602 [1] - 获取-1059
2020-07-26 13:51:19,629 [1] - 获取-1057
2020-07-26 13:51:20,655 [1] - 获取-1060
2020-07-26 13:51:22,658 [1] - 获取-1046
2020-07-26 13:51:22,925 [1] - 获取-1056
2020-07-26 13:51:23,655 [1] - 获取-1063
2020-07-26 13:51:24,666 [1] - 获取-1051
2020-07-26 13:51:25,662 [1] - 获取-1056
2020-07-26 13:51:26,612 [1] - 获取-1055
2020-07-26 13:51:27,695 [1] - 获取-1059
2020-07-26 13:51:29,628 [1] - 获取-1058
2020-07-26 13:51:29,862 [1] - 获取-1055
2020-07-26 13:51:30,623 [1] - 获取-1055
2020-07-26 13:51:31,633 [1] - 获取-1059
2020-07-26 13:51:32,660 [1] - 获取-1057
2020-07-26 13:51:33,656 [1] - 获取-1059
2020-07-26 13:51:34,635 [1] - 获取-1058
2020-07-26 13:51:35,604 [1] - 获取-1060
2020-07-26 13:51:36,678 [1] - 获取-1060
2020-07-26 13:51:37,622 [1] - 获取-1058
2020-07-26 13:51:38,649 [1] - 获取-1055
2020-07-26 13:51:39,633 [1] - 获取-1058
2020-07-26 13:51:40,613 [1] - 获取-1061
2020-07-26 13:51:41,640 [1] - 获取-1053
2020-07-26 13:51:42,665 [1] - 获取-1057
2020-07-26 13:51:43,619 [1] - 获取-1055
2020-07-26 13:51:44,610 [1] - 获取-1052
2020-07-26 13:51:45,683 [1] - 获取-1051
2020-07-26 13:51:46,646 [1] - 获取-1056
2020-07-26 13:51:47,672 [1] - 获取-1054
2020-07-26 13:51:48,594 [1] - 获取-1058
2020-07-26 13:51:49,683 [1] - 获取-1056
2020-07-26 13:51:50,738 [1] - 获取-1054
2020-07-26 13:51:51,999 [1] - 获取-1056
2020-07-26 13:51:52,840 [1] - 获取-1060
2020-07-26 13:51:53,867 [1] - 获取-1055
2020-07-26 13:51:54,679 [1] - 获取-1052
2020-07-26 13:51:55,643 [1] - 获取-1057
2020-07-26 13:51:56,701 [1] - 获取-1052
2020-07-26 13:51:57,664 [1] - 获取-1049
2020-07-26 13:51:58,696 [1] - 获取-1052
2020-07-26 13:51:59,692 [1] - 获取-1050
2020-07-26 13:52:00,655 [1] - 获取-1054
2020-07-26 13:52:01,680 [1] - 获取-1056
2020-07-26 13:52:02,692 [1] - 获取-1057
2020-07-26 13:52:03,715 [1] - 获取-1051
2020-07-26 13:52:04,681 [1] - 获取-1055
2020-07-26 13:52:05,706 [1] - 获取-1057
2020-07-26 13:52:06,676 [1] - 获取-1055
2020-07-26 13:52:07,682 [1] - 获取-1055
2020-07-26 13:52:08,664 [1] - 获取-1054
2020-07-26 13:52:09,647 [1] - 获取-1056
2020-07-26 13:52:10,633 [1] - 获取-1045
2020-07-26 13:52:11,687 [1] - 获取-1058
2020-07-26 13:52:12,693 [1] - 获取-1053
2020-07-26 13:52:13,647 [1] - 获取-1055
2020-07-26 13:52:14,659 [1] - 获取-1054
2020-07-26 13:52:15,683 [1] - 获取-1053
2020-07-26 13:52:16,695 [1] - 获取-1052
2020-07-26 13:52:17,665 [1] - 获取-1054
2020-07-26 13:52:19,582 [1] - 获取-1051
2020-07-26 13:52:19,832 [1] - 获取-1051
2020-07-26 13:52:20,673 [1] - 获取-1053
2020-07-26 13:52:21,672 [1] - 获取-1053
2020-07-26 13:52:22,673 [1] - 获取-1056
2020-07-26 13:52:23,693 [1] - 获取-1055
2020-07-26 13:52:24,678 [1] - 获取-1051
2020-07-26 13:52:25,644 [1] - 获取-1052
2020-07-26 13:52:26,683 [1] - 获取-1046
2020-07-26 13:52:27,679 [1] - 获取-1060
2020-07-26 13:52:28,690 [1] - 获取-1050
2020-07-26 13:52:29,749 [1] - 获取-1052
2020-07-26 13:52:30,677 [1] - 获取-1058
2020-07-26 13:52:31,686 [1] - 获取-1053
2020-07-26 13:52:32,680 [1] - 获取-1044
2020-07-26 13:52:33,659 [1] - 获取-1055
2020-07-26 13:52:34,639 [1] - 获取-1055
2020-07-26 13:52:35,685 [1] - 获取-1047
2020-07-26 13:52:36,702 [1] - 获取-1052
2020-07-26 13:52:37,667 [1] - 获取-1055
2020-07-26 13:52:38,675 [1] - 获取-1058
2020-07-26 13:52:40,639 [1] - 获取-1200
2020-07-26 13:52:42,676 [1] - 获取-1061
2020-07-26 13:52:42,905 [1] - 获取-1063
2020-07-26 13:52:43,672 [1] - 获取-1052
2020-07-26 13:52:44,667 [1] - 获取-1048
2020-07-26 13:52:45,630 [1] - 获取-1056
2020-07-26 13:52:46,767 [1] - 获取-1050
2020-07-26 13:52:47,705 [1] - 获取-1055
2020-07-26 13:52:48,667 [1] - 获取-1056
2020-07-26 13:52:49,665 [1] - 获取-1047
2020-07-26 13:52:50,674 [1] - 获取-1049
2020-07-26 13:52:51,678 [1] - 获取-1059
2020-07-26 13:52:52,674 [1] - 获取-1046
2020-07-26 13:52:53,666 [1] - 获取-1055
2020-07-26 13:52:54,722 [1] - 获取-1049
2020-07-26 13:52:55,739 [1] - 获取-1060
2020-07-26 13:52:56,700 [1] - 获取-1051
2020-07-26 13:52:57,682 [1] - 获取-1052
2020-07-26 13:52:58,694 [1] - 获取-1053
2020-07-26 13:52:59,721 [1] - 获取-1051
2020-07-26 13:53:00,711 [1] - 获取-1061
2020-07-26 13:53:01,691 [1] - 获取-1054
2020-07-26 13:53:02,693 [1] - 获取-1055
2020-07-26 13:53:03,750 [1] - 获取-1047
2020-07-26 13:53:04,683 [1] - 获取-1059
2020-07-26 13:53:05,771 [1] - 获取-1056
2020-07-26 13:53:06,757 [1] - 获取-1059
2020-07-26 13:53:07,673 [1] - 获取-1053
2020-07-26 13:53:08,679 [1] - 获取-1053
2020-07-26 13:53:09,699 [1] - 获取-1053
2020-07-26 13:53:10,700 [1] - 获取-1052
2020-07-26 13:53:11,727 [1] - 获取-1055
2020-07-26 13:53:12,691 [1] - 获取-1057
2020-07-26 13:53:13,687 [1] - 获取-1056
2020-07-26 13:53:14,707 [1] - 获取-1051
2020-07-26 13:53:15,703 [1] - 获取-1053
2020-07-26 13:53:16,731 [1] - 获取-1055
2020-07-26 13:53:17,704 [1] - 获取-1054
2020-07-26 13:53:18,699 [1] - 获取-1060
2020-07-26 13:53:19,694 [1] - 获取-1054
2020-07-26 13:53:20,688 [1] - 获取-1051
2020-07-26 13:53:21,720 [1] - 获取-1051
2020-07-26 13:53:22,746 [1] - 获取-1054
2020-07-26 13:53:23,706 [1] - 获取-1052
2020-07-26 13:53:24,731 [1] - 获取-1051
2020-07-26 13:53:25,998 [1] - 获取-1052
2020-07-26 13:53:27,047 [1] - 获取-1053
2020-07-26 13:53:27,747 [1] - 获取-1056
2020-07-26 13:53:28,712 [1] - 获取-1051
2020-07-26 13:53:29,692 [1] - 获取-1050
2020-07-26 13:53:30,801 [1] - 获取-1053
2020-07-26 13:53:31,707 [1] - 获取-1053
2020-07-26 13:53:33,190 [1] - 获取-1059
2020-07-26 13:53:33,720 [1] - 获取-1058
2020-07-26 13:53:34,732 [1] - 获取-1042
2020-07-26 13:53:35,746 [1] - 获取-1052
2020-07-26 13:53:36,727 [1] - 获取-1054
2020-07-26 13:53:37,707 [1] - 获取-1053
2020-07-26 13:53:38,698 [1] - 获取-1047
2020-07-26 13:53:39,703 [1] - 获取-1057
2020-07-26 13:53:40,673 [1] - 获取-1052
2020-07-26 13:53:41,715 [1] - 获取-1051
2020-07-26 13:53:42,758 [1] - 获取-1053
2020-07-26 13:53:43,691 [1] - 获取-1053
2020-07-26 13:53:44,728 [1] - 获取-1046
2020-07-26 13:53:45,678 [1] - 获取-1052
2020-07-26 13:53:46,732 [1] - 获取-1054
2020-07-26 13:53:47,700 [1] - 获取-1054
2020-07-26 13:53:48,681 [1] - 获取-1054
2020-07-26 13:53:49,692 [1] - 获取-1054
2020-07-26 13:53:50,718 [1] - 获取-1055
2020-07-26 13:53:51,696 [1] - 获取-1058
2020-07-26 13:53:52,684 [1] - 获取-1050
2020-07-26 13:53:53,686 [1] - 获取-1055
2020-07-26 13:53:54,682 [1] - 获取-1053
2020-07-26 13:53:55,725 [1] - 获取-1053
2020-07-26 13:53:56,706 [1] - 获取-1053
2020-07-26 13:53:57,711 [1] - 获取-1045
2020-07-26 13:53:58,676 [1] - 获取-1052
2020-07-26 13:53:59,687 [1] - 获取-1051
2020-07-26 13:54:00,728 [1] - 获取-1055
2020-07-26 13:54:01,692 [1] - 获取-1050
2020-07-26 13:54:02,693 [1] - 获取-1053
2020-07-26 13:54:03,674 [1] - 获取-1052
2020-07-26 13:54:05,903 [1] - 获取-1055
2020-07-26 13:54:05,919 [1] - 获取-1048
2020-07-26 13:54:06,716 [1] - 获取-1054
2020-07-26 13:54:07,743 [1] - 获取-1048
2020-07-26 13:54:08,704 [1] - 获取-1050
2020-07-26 13:54:09,713 [1] - 获取-1051
2020-07-26 13:54:10,729 [1] - 获取-1056
2020-07-26 13:54:11,710 [1] - 获取-1065
2020-07-26 13:55:54,798 [1] - 获取-1904
2020-07-26 13:55:55,917 [1] - 获取-993
2020-07-26 13:55:56,995 [1] - 获取-1825
2020-07-26 13:55:57,839 [1] - 获取-1536
2020-07-26 13:55:58,765 [1] - 获取-1764
2020-07-26 13:55:59,750 [1] - 获取-1606
2020-07-26 13:56:00,766 [1] - 获取-1583
2020-07-26 13:56:01,797 [1] - 获取-1656
2020-07-26 13:56:02,847 [1] - 获取-1604
2020-07-26 13:56:03,774 [1] - 获取-1674
2020-07-26 13:56:04,771 [1] - 获取-1619
2020-07-26 13:56:05,845 [1] - 获取-1630
2020-07-26 13:56:06,798 [1] - 获取-1644
2020-07-26 13:56:07,810 [1] - 获取-1623
2020-07-26 13:56:08,800 [1] - 获取-1632
2020-07-26 13:56:09,780 [1] - 获取-1645
2020-07-26 13:56:10,813 [1] - 获取-1624
2020-07-26 13:56:11,855 [1] - 获取-1635
2020-07-26 13:56:12,804 [1] - 获取-1646
2020-07-26 13:56:13,798 [1] - 获取-1638
2020-07-26 13:56:14,783 [1] - 获取-1646
2020-07-26 13:56:15,864 [1] - 获取-1635
2020-07-26 13:56:16,907 [1] - 获取-1666
2020-07-26 13:56:17,853 [1] - 获取-1660
2020-07-26 13:56:18,818 [1] - 获取-1615
2020-07-26 13:56:19,956 [1] - 获取-1682
2020-07-26 13:56:20,857 [1] - 获取-1579
2020-07-26 13:56:21,970 [1] - 获取-1637
2020-07-26 13:56:22,831 [1] - 获取-1679
2020-07-26 13:56:23,773 [1] - 获取-1635
2020-07-26 13:56:24,784 [1] - 获取-1652
2020-07-26 13:56:25,817 [1] - 获取-1630
2020-07-26 13:56:26,843 [1] - 获取-1618
2020-07-26 13:56:27,838 [1] - 获取-1649
2020-07-26 13:56:28,786 [1] - 获取-1642
2020-07-26 13:56:29,756 [1] - 获取-1630
2020-07-26 13:56:30,845 [1] - 获取-1644
2020-07-26 13:56:31,793 [1] - 获取-1632
2020-07-26 13:56:32,825 [1] - 获取-1729
2020-07-26 13:56:33,782 [1] - 获取-2078
2020-07-26 13:56:34,780 [1] - 获取-2293
2020-07-26 13:56:35,791 [1] - 获取-2099
2020-07-26 13:56:36,840 [1] - 获取-2245
2020-07-26 13:56:37,838 [1] - 获取-2153
2020-07-26 13:56:38,790 [1] - 获取-2252
2020-07-26 13:56:39,833 [1] - 获取-2186
2020-07-26 13:56:40,897 [1] - 获取-2216
2020-07-26 13:56:41,794 [1] - 获取-2222
2020-07-26 13:56:42,852 [1] - 获取-2221
2020-07-26 13:56:43,768 [1] - 获取-2234
2020-07-26 13:56:44,784 [1] - 获取-2231
2020-07-26 13:56:45,842 [1] - 获取-2229
2020-07-26 13:56:46,822 [1] - 获取-2224
2020-07-26 13:56:47,847 [1] - 获取-2254
2020-07-26 13:56:48,805 [1] - 获取-2212
2020-07-26 13:56:49,802 [1] - 获取-2253
2020-07-26 13:56:50,775 [1] - 获取-2242
2020-07-26 13:56:51,801 [1] - 获取-2226
2020-07-26 13:56:52,797 [1] - 获取-2337
2020-07-26 13:56:53,880 [1] - 获取-2281
2020-07-26 13:56:54,798 [1] - 获取-2284
2020-07-26 13:56:55,814 [1] - 获取-2267
2020-07-26 13:56:56,811 [1] - 获取-2301
2020-07-26 13:56:57,825 [1] - 获取-2286
2020-07-26 13:56:58,815 [1] - 获取-2274
2020-07-26 13:56:59,785 [1] - 获取-2288
2020-07-26 13:57:00,983 [1] - 获取-2298
2020-07-26 13:57:01,886 [1] - 获取-2281
2020-07-26 13:57:03,146 [1] - 获取-2281
2020-07-26 13:57:04,111 [1] - 获取-2290
2020-07-26 13:57:04,778 [1] - 获取-2295
2020-07-26 13:57:05,790 [1] - 获取-2296
2020-07-26 13:57:06,898 [1] - 获取-2285
2020-07-26 13:57:07,862 [1] - 获取-2280
2020-07-26 13:57:08,825 [1] - 获取-2301
2020-07-26 13:57:09,769 [1] - 获取-2284
2020-07-26 13:57:10,784 [1] - 获取-2297
2020-07-26 13:57:11,838 [1] - 获取-2261
2020-07-26 13:57:12,896 [1] - 获取-2296
2020-07-26 13:57:13,812 [1] - 获取-2277
2020-07-26 13:57:14,783 [1] - 获取-2290
2020-07-26 13:57:15,778 [1] - 获取-2278
2020-07-26 13:57:16,835 [1] - 获取-2311
2020-07-26 13:57:17,845 [1] - 获取-2282
2020-07-26 13:57:18,815 [1] - 获取-2311
2020-07-26 13:57:19,807 [1] - 获取-2260
2020-07-26 13:57:20,771 [1] - 获取-2292
2020-07-26 13:57:22,780 [1] - 获取-2288
2020-07-26 13:57:23,885 [1] - 获取-433
2020-07-26 13:57:24,800 [1] - 获取-1502
2020-07-26 13:57:25,801 [1] - 获取-1432
2020-07-26 13:57:26,860 [1] - 获取-1741
2020-07-26 13:57:27,855 [1] - 获取-1549
2020-07-26 13:57:28,866 [1] - 获取-1749
2020-07-26 13:57:29,805 [1] - 获取-1599
2020-07-26 13:57:30,862 [1] - 获取-1675
2020-07-26 13:57:31,877 [1] - 获取-1667
2020-07-26 13:57:32,814 [1] - 获取-1659
2020-07-26 13:57:33,871 [1] - 获取-1676
2020-07-26 13:57:34,910 [1] - 获取-1660
2020-07-26 13:57:35,781 [1] - 获取-1653
2020-07-26 13:57:36,796 [1] - 获取-1666
2020-07-26 13:57:37,821 [1] - 获取-1670
2020-07-26 13:57:38,848 [1] - 获取-1667
2020-07-26 13:57:39,775 [1] - 获取-1658
2020-07-26 13:57:40,807 [1] - 获取-1671
2020-07-26 13:57:41,835 [1] - 获取-1663
2020-07-26 13:57:42,878 [1] - 获取-1673
2020-07-26 13:57:43,795 [1] - 获取-1657
2020-07-26 13:57:44,878 [1] - 获取-1661
2020-07-26 13:57:45,811 [1] - 获取-1663
2020-07-26 13:57:46,854 [1] - 获取-1651
2020-07-26 13:57:47,824 [1] - 获取-1640
2020-07-26 13:57:48,848 [1] - 获取-1668
2020-07-26 13:57:49,809 [1] - 获取-1674
2020-07-26 13:57:50,788 [1] - 获取-1641
2020-07-26 13:57:51,834 [1] - 获取-1676
2020-07-26 13:57:52,831 [1] - 获取-1650
2020-07-26 13:57:53,858 [1] - 获取-1647
2020-07-26 13:57:54,831 [1] - 获取-1676
2020-07-26 13:57:55,801 [1] - 获取-1637
2020-07-26 13:57:56,922 [1] - 获取-1685
2020-07-26 13:57:57,839 [1] - 获取-1641
2020-07-26 13:57:58,896 [1] - 获取-1664
2020-07-26 13:57:59,861 [1] - 获取-1652
2020-07-26 13:58:00,903 [1] - 获取-2278
2020-07-26 13:58:01,852 [1] - 获取-2187
2020-07-26 13:58:02,942 [1] - 获取-2104
2020-07-26 13:58:03,902 [1] - 获取-2289
2020-07-26 13:58:04,830 [1] - 获取-2238
2020-07-26 13:58:05,890 [1] - 获取-2278
2020-07-26 13:58:06,827 [1] - 获取-2253
2020-07-26 13:58:07,915 [1] - 获取-2286
2020-07-26 13:58:08,848 [1] - 获取-2288
2020-07-26 13:58:09,833 [1] - 获取-2280
2020-07-26 13:58:10,835 [1] - 获取-2284
2020-07-26 13:58:11,877 [1] - 获取-2303
2020-07-26 13:58:12,887 [1] - 获取-2291
2020-07-26 13:58:13,852 [1] - 获取-2288
2020-07-26 13:58:14,850 [1] - 获取-2312
2020-07-26 13:58:15,877 [1] - 获取-2299
2020-07-26 13:58:16,889 [1] - 获取-2300
2020-07-26 13:58:17,884 [1] - 获取-2288
2020-07-26 13:58:18,851 [1] - 获取-2294
2020-07-26 13:58:19,830 [1] - 获取-2299
2020-07-26 13:58:20,825 [1] - 获取-2267
2020-07-26 13:58:21,856 [1] - 获取-2289
2020-07-26 13:58:22,867 [1] - 获取-2275
2020-07-26 13:58:23,880 [1] - 获取-2292
2020-07-26 13:58:24,872 [1] - 获取-2275
2020-07-26 13:58:25,840 [1] - 获取-2296
2020-07-26 13:58:26,891 [1] - 获取-2289
2020-07-26 13:58:27,856 [1] - 获取-2260
2020-07-26 13:58:28,945 [1] - 获取-2313
2020-07-26 13:58:29,841 [1] - 获取-2270
2020-07-26 13:58:30,855 [1] - 获取-2303
2020-07-26 13:58:31,820 [1] - 获取-2300
2020-07-26 13:58:32,814 [1] - 获取-2325
2020-07-26 13:58:33,847 [1] - 获取-2303
2020-07-26 13:58:34,843 [1] - 获取-2305
2020-07-26 13:58:36,855 [1] - 获取-638
